customer_id,execution_order,time_a,time_b
46,A_then_B,0.027289822999591706,0.03545970000050147
47,A_then_B,0.027107821999379667,0.036423748002562206
48,B_then_A,0.026751229001092725,0.035458357000607066
49,B_then_A,0.027262843999778852,0.03580653499739128
50,A_then_B,0.028109957002016017,0.03487059699909878
51,A_then_B,0.026395900997158606,0.03452281299905735
52,B_then_A,0.026905933998932596,0.034767066998028895
53,B_then_A,0.02795541099840193,0.0360753669992846
54,B_then_A,0.027557998000702355,0.035608313999546226
55,B_then_A,0.027317600997776026,0.03508491100001265
56,B_then_A,0.02819476199874771,0.0408817050010839
57,A_then_B,0.027125790002173744,0.03558002100180602
58,A_then_B,0.027150601999892388,0.035810015000606654
59,B_then_A,0.02761192100297194,0.035662305999721866
60,B_then_A,0.02781244899961166,0.036106760999246035
61,A_then_B,0.027171518999239197,0.03561858399916673
62,B_then_A,0.02747448299851385,0.035825678998662625
63,B_then_A,0.026891172001342056,0.03602417599904584
64,A_then_B,0.028091487001802307,0.035312002000864595
65,B_then_A,0.02672252699994715,0.03701995300070848
66,A_then_B,0.02633976899960544,0.034557856000901666
67,B_then_A,0.026339327996538486,0.03499917999943136
68,A_then_B,0.02708151399929193,0.03448809600013192
69,B_then_A,0.026718794000771595,0.03503293500034488
70,B_then_A,0.02766031700230087,0.03493018500012113
71,B_then_A,0.026406169999972917,0.035184979999030475
72,B_then_A,0.026037190997158177,0.0350957170012407
73,A_then_B,0.026176784002018394,0.03467432600155007
74,B_then_A,0.026351142001658445,0.03515782500107889
75,A_then_B,0.02622388900272199,0.03599967999980436
76,A_then_B,0.026931602998956805,0.034589036000397755
77,A_then_B,0.026281490001565544,0.03427330200065626
78,A_then_B,0.026209182000457076,0.03474892500162241
79,B_then_A,0.02630400800262578,0.03519828400021652
80,A_then_B,0.026136980999581283,0.03467239199744654
81,A_then_B,0.02613039499919978,0.03493728099783766
82,A_then_B,0.027142020997416694,0.03488465299960808
83,B_then_A,0.026678419999370817,0.035151977001078194
84,A_then_B,0.026296996999008115,0.035589959003118565
85,A_then_B,0.027448561999335652,0.03563311800098745
86,A_then_B,0.027229965999140404,0.03581563299667323
87,A_then_B,0.02651306800180464,0.03580652000164264
88,B_then_A,0.027372380998713197,0.03522333900036756
89,A_then_B,0.027667480000673095,0.03551685899947188
90,A_then_B,0.026896225001109997,0.035309724000399
91,B_then_A,0.02614704699954018,0.03546763299891609
92,B_then_A,0.026183517002209555,0.03431433899822878
93,A_then_B,0.026180750002822606,0.03447541599962278
94,A_then_B,0.02831672199681634,0.035569848001614446
95,A_then_B,0.026652046999515733,0.034457920999557246
96,A_then_B,0.02671547499994631,0.03478295500099193
97,A_then_B,0.027043355999921914,0.03567296600158443
98,A_then_B,0.02671298399945954,0.034524905000580475
99,A_then_B,0.026875707000726834,0.03524531599759939
100,A_then_B,0.02674244699664996,0.03530141299779643
1,A_then_B,0.02738851500180317,0.035027407997404225
2,B_then_A,0.026876898999034893,0.03516862199830939
3,B_then_A,0.026639422001608182,0.034601127001224086
4,A_then_B,0.02685800900144386,0.03464543000154663
5,A_then_B,0.02609565999955521,0.0342669149977155
6,B_then_A,0.026353312998253386,0.036039122998772655
7,B_then_A,0.026853359999222448,0.034844256999349454
8,B_then_A,0.026389201000711182,0.03452596299757715
9,B_then_A,0.0266867469981662,0.03440038199914852
10,A_then_B,0.026564797000901308,0.035647356999106705
11,A_then_B,0.026694311996834585,0.03443914800300263
12,A_then_B,0.02734997199877398,0.034385858998575713
13,B_then_A,0.026845610998861957,0.03457593799976166
14,A_then_B,0.026531026000157,0.034832056997402105
15,B_then_A,0.02653814099903684,0.0349445329993614
16,A_then_B,0.026602704001561506,0.034698804000072414
17,A_then_B,0.0273952570023539,0.034990329997526715
18,A_then_B,0.026490815998840844,0.0348265110005741
19,B_then_A,0.02661324500149931,0.03510119900238351
20,B_then_A,0.027550614999199752,0.035462174000713276
21,B_then_A,0.0271057429999928,0.03517968199957977
22,B_then_A,0.026550426002359018,0.03490948900071089
23,A_then_B,0.026573391998681473,0.03483550799865043
24,A_then_B,0.026415954002004582,0.0349554079984955
25,A_then_B,0.02673196399700828,0.03488881100201979
26,A_then_B,0.026387093999801436,0.0349711800008663
27,B_then_A,0.026799432998814154,0.03517597600148292
28,A_then_B,0.026596080999297556,0.03481409600135521
29,A_then_B,0.026492277000215836,0.03490138699999079
30,B_then_A,0.02975076800066745,0.03496679599993513
31,A_then_B,0.026571185000648256,0.03490832799798227
32,B_then_A,0.02682405499945162,0.035835211998346495
33,A_then_B,0.026448838001670083,0.03474840600028983
34,B_then_A,0.027088730999821564,0.03453781899952446
35,A_then_B,0.026394339998660143,0.03450229100053548
